,PE
9917,452.45069027613835
9918,453.72635347961057
9919,453.8507201298487
9920,461.28341568358366
9921,493.89571660277915
9922,469.6202911570434
9923,456.0216355157443
9924,475.92208745744324
9925,474.73425708072114
9926,457.0738768001994
9927,446.6936610594464
9928,456.0261795880633
9929,440.3088329500226
9930,452.46609265080235
9931,479.70907916673445
9932,444.5611022731384
9933,502.8674304879643
9934,497.3870852901313
9935,452.11578623043397
9936,463.96984668675447
9937,487.5206929663837
9938,484.81660878191553
9939,464.053747018373
9940,465.7169856761429
9941,449.86165717059095
9942,465.03350190527937
9943,452.3720951607146
9944,486.77366842667794
9945,491.48671384949927
9946,468.7401476173904
9947,492.9165033807165
9948,454.02356414168656
9949,451.9560115356023
9950,479.43795690207855
9951,455.8174542955763
9952,481.39441002062773
9953,472.17484191789265
9954,461.87427889520944
9955,457.1605804446403
9956,474.00903454026667
9957,456.0717098745818
9958,458.64539945797384
9959,444.27164983493947
9960,475.97588315881666
9961,500.8408501978677
9962,454.55765283433703
9963,460.53851262302334
9964,471.7293085698817
9965,454.2735083939106
9966,439.9883047730138
9967,442.5585483794607
9968,480.5090329199739
9969,441.00005826605206
9970,477.2481772333444
9971,445.36966160153514
9972,467.90501156665357
9973,451.20732785728813
9974,467.03325463195364
9975,459.38962750144833
9976,447.1482624633046
9977,496.05034478396544
9978,491.094295234156
9979,478.18855743189675
9980,460.60175574229925
9981,449.8573490158228
9982,466.4711224169142
9983,451.58875938985256
9984,452.30335829679245
9985,474.28854116737824
9986,460.9938584686086
9987,471.47726488314936
9988,459.1468547374066
9989,477.23777456085236
9990,486.3212011623338
9991,463.1348654755028
9992,458.08789120059987
9993,478.1733251755322
9994,452.81716366762134
9995,456.5655323735282
9996,452.98339867247097
9997,464.35119810950766
9998,470.7335919657592
9999,451.9330264170977
10000,488.9058008283609
10001,445.7840623281575
10002,441.37912399535463
10003,461.15260687068434
10004,446.0950727769803
10005,454.265464733986
10006,466.46980081609917
10007,454.3310273435389
10008,483.79322301955085
10009,451.6865048443774
10010,470.6996459533519
10011,497.21133240989434
10012,445.6138749865735
10013,443.4963981693214
10014,456.5164035961763
10015,478.7236797293718
10016,491.37177616327347
10017,448.9262501110604
10018,447.22119518749105
10019,486.8004485654719
10020,443.0086598825133
10021,454.55287951923884
10022,447.85478036598454
10023,474.00903454026667
10024,460.53851262302334
10025,451.69184021209514
10026,467.7348354110095
10027,446.13690637802847
10028,454.5227669503271
10029,443.499547465466
10030,489.43458867686286
10031,478.9310947070125
10032,446.22175328301495
10033,446.79419690134563
10034,444.9192859755192
10035,494.16931525704763
10036,481.31909665261685
10037,499.03273289172586
10038,472.5920459247835
10039,451.85585828065643
10040,472.09383953482
10041,498.29180238089435
10042,491.5383175229774
10043,481.84435479090644
10044,489.6317124086125
10045,445.3608119012495
10046,462.94890710332055
10047,450.09110688384686
10048,454.0045416035709
10049,472.37089726830027
10050,487.5988577055033
10051,490.37995923756756
10052,477.33375934108443
10053,458.17575481493856
10054,446.87466595589336
10055,452.5065660672577
10056,495.08479624989616
10057,480.6337074589651
10058,480.5439534547648
10059,444.38929799962534
10060,456.84877683338436
10061,444.4668782764812
10062,497.2097211841168
10063,473.6719093618628
10064,487.24032669001565
10065,453.5708409633034
10066,446.37840127842003
10067,457.09537452926554
10068,494.36405785634275
10069,455.41551102401263
10070,445.7934631102695
10071,456.48395178253645
10072,478.3036204976653
10073,474.00903454026667
10074,497.2320151514883
10075,443.4614840223957
10076,449.16102589946405
10077,471.9648628899386
10078,494.83611063839686
10079,475.8939145419194
10080,450.8218548634411
10081,466.7695086664194
10082,458.75788917855317
10083,483.4182230215118
10084,443.2354257955197
10085,453.9150176053042
10086,455.1207293404498
10087,445.8911307348184
10088,487.9227578884396
10089,442.62223548825534
10090,440.38523929267114
10091,489.486132460804
10092,461.89434924974705
10093,456.0561563366784
10094,461.0820682876673
10095,459.15789656735774
10096,454.5903217457055
10097,454.39085145855216
10098,442.31680598335413
10099,457.3658142988181
10100,469.0604814746895
10101,458.2610314005923
10102,460.72097612089095
10103,446.5476178473166
10104,470.4012712144588
10105,458.8855887841529
10106,457.0941834071457
10107,441.653728656468
10108,456.77380819422274
10109,478.70901330610974
10110,485.08280010709666
10111,478.81570045737124
10112,462.7735986861342
10113,476.1509119888957
10114,463.9345784960474
10115,445.67844786634976
10116,452.686449958554
10117,456.78996001668537
10118,451.8330846470393
10119,450.71538069443847
10120,478.3497005963522
10121,462.1670987555765
10122,465.2073814585162
10123,459.31963795425855
10124,472.88034368328744
10125,444.5624919875807
10126,492.2893612184658
10127,452.3757007296613
10128,501.01579059641983
10129,470.1475554385324
10130,478.2501704398459
10131,488.7748099652753
10132,484.0153503433649
10133,471.46083752630597
10134,454.07146134602465
10135,486.95004250738293
10136,464.23003342015215
10137,446.3317035282742
10138,477.2831955207166
10139,466.9913815656061
10140,447.52682902672365
10141,476.27223182283853
10142,474.888959395444
10143,458.4169046672655
10144,446.30789646460033
10145,450.29462763770965
10146,479.2025445701397
10147,477.2831955207166
10148,446.0816686791451
10149,453.758902475892
10150,498.33188364414906
10151,472.9060882442437
10152,503.4981737385912
10153,453.7269509006769
10154,448.8297337212413
10155,464.053747018373
10156,447.59021754824147
10157,468.584105773277
10158,458.75064366450346
10159,485.4045115289965
10160,463.516980946823
10161,447.9496663101676
10162,459.1822491590233
10163,451.8333994654507
10164,449.6596597151592
10165,447.44819359629054
10166,454.9911941327389
10167,474.03055324578935
10168,468.5151296197393
10169,456.01313470194793
10170,453.10823931798353
10171,479.85690735760863
10172,451.3813996942528
10173,492.26059890985033
10174,484.7511110684184
10175,448.529655002852
10176,465.8948036137098
10177,453.97325895466497
10178,497.7921268253505
10179,473.4487599404115
10180,458.7457920857396
10181,493.66127163055864
10182,446.6412948705894
10183,454.42580043883726
10184,478.6580832412438
10185,444.67391393366967
10186,487.98579863715577
10187,491.6526449750574
10188,450.8689071045723
10189,452.6602721063158
10190,447.4297048245439
10191,455.8413355733488
10192,464.03771131557386
10193,448.916296750043
10194,501.77471374025237
10195,480.5375445848561
10196,453.0552484295419
10197,453.4665691450722
10198,453.59966309494496
10199,459.3093934960618
10200,476.207373344869
10201,494.1536053526619
10202,476.40839281217507
10203,459.6313112331428
10204,482.94167431670866
10205,475.2908835609786
10206,459.9872746807344
10207,449.5430216793705
10208,451.41686059166517
10209,472.6841105837801
10210,472.0099563223235
10211,449.7410772330106
10212,460.7721481823516
10213,447.44618737708004
10214,464.9623631592881
10215,458.69693269081785
10216,451.6836054896074
10217,477.5873178726566
10218,478.06841582771006
10219,467.8574145084997
10220,488.87927547562316
10221,448.42137100059284
10222,465.0150923632705
10223,459.50766681463267
10224,456.33531514487316
10225,475.15449697301466
10226,451.015058340744
10227,468.23485465833534
10228,474.25174866784005
10229,488.63113908396673
10230,457.8566816950573
10231,492.6938231088629
10232,456.8431445203362
10233,466.7258335055995
10234,455.8111118316853
10235,460.24226987835544
10236,479.21191170360004
10237,455.9575979191854
10238,489.7811892353525
10239,475.51454563733023
10240,479.11708521318036
10241,473.9158340939287
10242,465.15207523171284
10243,488.5943090279912
10244,462.0613806076394
10245,464.1509955377529
10246,456.6148603419055
10247,477.44132111134525
10248,455.26479770571586
10249,456.7218651514982
10250,467.3467619753055
10251,447.45238280640547
10252,490.9314771493232
10253,449.1898683499916
10254,485.460683904528
10255,488.7247672140385
10256,446.9575600021533
10257,446.86962793462385
10258,490.71088076668514
10259,465.15864834686613
10260,478.1439774486656
10261,452.7817700283295
10262,482.3458218263025
10263,485.1760734694434
10264,491.2261115068064
10265,475.56018375262533
10266,454.31469508978734
10267,476.3913829994646
10268,490.08659842187575
10269,492.6921690984156
10270,444.33141635322056
10271,458.1622923396049
10272,477.1232436179342
10273,456.33974582088945
10274,467.6501713163112
10275,467.2373174970559
10276,455.8481226777198
10277,481.1856998534136
10278,473.41906232268576
10279,446.36087103254624
10280,468.9334609065033
10281,462.1049668285367
10282,452.49389917335213
10283,476.7387988121616
10284,446.1289286583564
10285,459.78874615832456
10286,453.99100257273216
10287,478.6612272521057
10288,449.3772343133872
10289,465.0332835309286
10290,479.5132862760776
10291,451.61980509137527
10292,452.36320309763465
10293,447.33795729939
10294,451.3885432825417
10295,451.47166707469415
10296,449.08875062183176
10297,444.4840657404144
10298,478.10076926181614
10299,448.3265658037713
10300,466.86287421195664
10301,479.4006094962402
10302,463.48520758406454
10303,488.2834596862199
10304,460.36022270491077
10305,485.8830671230298
10306,454.15155795144824
10307,448.51024990973764
10308,501.92418170652013
10309,461.7918436739843
10310,480.7426362148854
10311,493.3635910761655
10312,468.63916690560063
10313,497.20670771602175
10314,459.31368042407814
10315,498.08615779677046
10316,481.4631489476123
10317,494.613082360074
10318,489.36122893495536
10319,465.4818206466599
10320,454.0410175958497
10321,451.9700884560083
10322,444.31619562780304
10323,485.97141674970965
10324,487.68816172399454
10325,477.7004212853452
10326,492.7616737654972
10327,476.9909625666954
10328,451.5159733427138
10329,453.0685748274439
10330,454.1720724338871
10331,489.43458867686286
10332,455.1761650063036
10333,462.97048985689304
10334,478.7246524302016
10335,448.7505981528789
10336,444.59847390985317
10337,446.2863718755581
10338,452.5491783954817
10339,461.1092731216085
10340,474.4374742425886
10341,500.19863342724904
10342,486.556298300009
10343,444.2806377936553
10344,452.9780124444713
10345,445.35618504173556
10346,451.38589691977614
10347,453.9269052532257
10348,489.6588529856796
10349,450.8232618899852
10350,448.3383932829795
10351,462.4697472556462
10352,485.93128016988254
10353,449.7712010012721
10354,455.22849080481416
10355,448.3701906001371
10356,449.71321530711117
10357,443.0758409625717
10358,457.9882126174227
10359,490.5971838840931
10360,472.89832511454534
10361,460.6553422638335
10362,474.8956898542721
10363,494.3155973564245
10364,475.2377399224137
10365,451.38984773295607
10366,465.088217556589
10367,460.2701711142602
10368,447.3209493662349
10369,487.2088450518273
10370,490.80496131265846
10371,493.13893104145853
10372,480.01151276972183
10373,456.57256503502316
10374,446.1433847866424
10375,473.9721323115559
10376,473.2106367450243
10377,458.06750318027866
10378,452.7757603709156
10379,454.3370228206478
10380,475.2992345434545
10381,447.34978788811117
10382,480.8431257799875
10383,455.86604963358604
10384,474.3439514051396
10385,482.70774173825924
10386,475.8286657755645
10387,465.07960819919595
10388,455.4227357467983
10389,452.9446359943822
10390,469.2745489804376
10391,451.8693760288059
10392,493.16779653933486
10393,464.06241520493086
10394,451.0760192534629
10395,448.96693832923813
10396,470.94322833706167
10397,461.9059336254584
10398,471.38912112302455
10399,442.1579569606646
10400,446.33546711427175
10401,465.87293003238653
10402,475.6838900563425
10403,472.9606876946912
10404,486.4277262607918
10405,482.78162981322635
10406,443.12411990341144
10407,442.9985964208618
10408,465.3139910807052
10409,475.79264992038435
10410,443.71907565693687
10411,460.84020614337135
10412,475.4081894676179
10413,490.43051161890384
10414,453.79436870014774
10415,492.91439456242136
10416,488.6661728496611
10417,461.535880368331
10418,456.8325166516169
10419,444.6545066796723
10420,480.02744852903277
10421,450.604896990392
10422,445.0616410056846
10423,472.22570689110256
10424,456.8510094768268
10425,499.25507805781797
10426,455.8413355733488
10427,495.7914579568266
10428,495.8782244122505
10429,464.6338018887057
10430,479.42261042366516
10431,452.5296597174318
10432,474.17756096857244
10433,458.96934395293226
10434,481.68143113981705
10435,453.9218343313989
10436,452.95229979152447
10437,487.8743142137883
10438,464.1211412991535
10439,496.1335153491091
10440,462.026946274977
10441,446.730073746765
10442,479.1287358644381
10443,491.2797948201809
10444,489.656296719855
10445,461.92642345056953
10446,477.4400262079699
10447,451.3318956090832
10448,483.3115217349661
10449,452.1738254015172
10450,451.37139403017875
10451,452.17901752377435
10452,448.47829735528677
10453,475.6943143601715
10454,446.61652697271126
10455,492.5429864637955
10456,451.4291417239203
10457,478.55661594785107
10458,495.90147727342344
10459,452.01762275662185
10460,451.6230253280379
10461,443.79208465285825
10462,484.8090961594757
10463,496.51103359902146
10464,446.3783698003611
10465,479.26122021268554
10466,456.1470156478621
10467,451.9510637623989
10468,458.1589350463415
10469,479.1674004008021
10470,474.22282420928383
10471,447.4997957310096
10472,459.58385232731433
10473,466.5831811658246
10474,473.1432762760561
10475,475.67192296771384
10476,465.1463898327976
10477,473.58976403842996
10478,452.01762275662185
10479,454.4750412541665
10480,474.9668337862214
10481,487.94978508955427
10482,456.84877683338436
10483,445.4677231208592
10484,454.2676032037729
10485,463.99298562598716
10486,454.3215077807987
10487,444.5927811443927
10488,497.7353600403371
10489,461.44457859555405
10490,462.1622532394508
10491,462.9420094253186
10492,454.601529713061
10493,446.79419690134563
10494,455.42671726565897
10495,441.86493097019013
10496,454.638100750133
10497,446.4366061066864
10498,473.1480317140131
10499,500.6497181052738
10500,469.9192625208556
10501,453.73284819418086
10502,480.5264212372049
10503,459.1678226742828
10504,451.9716748728899
10505,495.05189994948523
10506,448.9498634876338
10507,491.91129027391355
10508,479.1491020026653
10509,476.1879627032211
10510,492.345023774796
10511,450.51256714563465
10512,493.3086835057663
10513,451.7617297058096
10514,472.2710927631112
10515,448.1026696985319
10516,452.69292594918903
10517,459.2071806035726
10518,474.5698927109655
10519,487.8093398393672
10520,459.6058055504416
10521,478.05034536671536
10522,492.279786314903
10523,487.6428354311888
10524,500.1823983459926
10525,478.17343179593786
10526,463.18654056237915
10527,490.8524360171862
10528,461.656902312722
10529,458.75788917855317
10530,441.41294941888054
10531,459.8316284299932
10532,463.150755387224
10533,494.83035958154306
10534,498.25211390976693
10535,460.97817920695786
10536,457.12323095661617
10537,455.2062517175191
10538,480.3138572604903
10539,468.3609490798937
10540,445.66068232777667
10541,489.8307326123487
10542,459.17865341055585
10543,471.3353969724178
10544,463.88706015357167
10545,460.51218049215805
10546,455.63478743374117
10547,484.04827256569877
10548,474.99511492838974
10549,445.4745434451603
10550,466.4711224169142
10551,458.9686625588419
10552,446.9914259464699
10553,450.05847140320526
10554,454.0120532201028
10555,464.1478036611908
10556,457.6730662677947
10557,446.1376055406977
10558,486.7356982635758
10559,458.53095523283747
10560,468.2715572089962
10561,444.5943471400186
10562,444.3950374798639
10563,453.95824670590656
10564,462.4591773395507
10565,463.5255825560505
10566,478.92051334741825
10567,448.2828796723453
10568,449.90684138046123
10569,476.66494735093954
10570,500.48464723387553
10571,445.88439682123266
10572,488.0657652967451
10573,461.68340127499084
10574,466.9666279170978
10575,490.10883656526187
10576,485.54590472980857
10577,463.49174107786473
10578,454.9273542139411
10579,445.7840623281575
10580,492.862902430575
10581,487.04940966964483
10582,491.50194893332554
10583,448.90575780445306
10584,478.5646289883339
10585,474.370943224921
10586,439.53402704541185
10587,478.0717191757161
10588,459.6641067635368
10589,472.4200516699733
10590,491.81334103338116
10591,461.89434924974705
10592,459.5733736109631
10593,488.2406907877701
10594,495.8782244122505
10595,448.96255772109043
10596,499.0637666256356
10597,444.4840657404144
10598,440.29514874589285
10599,455.79613221653614
10600,463.26253668371004
10601,486.96696873605777
10602,468.3379483285665
10603,477.1811055424342
10604,476.1114306110879
10605,472.93618873411117
10606,440.5599127515044
10607,458.9757622223711
10608,454.5903217457055
10609,477.79159331167415
10610,485.0123455684376
10611,463.04654589005645
10612,492.8146604363124
10613,444.99404521328637
10614,454.68502376336886
10615,483.51228703422703
10616,473.21265497418125
10617,462.2890865636594
10618,454.69718385796887
10619,484.3408958173575
10620,479.5177747041944
10621,501.2770251939665
10622,443.6538505920151
10623,443.39818819714384
10624,458.351306188675
10625,477.86547049397285
10626,446.0149847025317
10627,491.8650711012917
10628,445.98767118635516
10629,494.45950307329434
10630,448.074567050334
10631,455.9616940539324
10632,457.2353143894732
10633,450.5868525078543
10634,489.0239304268043
10635,461.2781133648871
10636,458.376969258806
10637,463.1808641600346
10638,463.85430568970656
10639,457.1058607578444
10640,452.04578551315853
10641,450.51045175785026
10642,450.2440851581413
10643,446.26440529910076
10644,496.53718965387907
10645,478.44588448606873
10646,454.4951546801874
10647,489.558915525665
10648,475.4081894676179
10649,461.87058925544017
10650,478.96382268502174
10651,498.11799247720273
10652,449.07612283461094
10653,475.00768086451365
10654,464.0516729262537
10655,453.61751268412627
10656,445.4538928844154
10657,444.03781886938435
10658,477.699802020574
10659,444.00093934535187
10660,482.1444566262552
10661,453.75561763606686
10662,446.894782279443
10663,453.7275497846254
10664,468.11105348035295
10665,486.97008131143116
10666,487.70696796955446
10667,476.6692301925292
10668,490.1295591589014
10669,463.4164369253582
10670,457.77323607507356
10671,463.89030950565297
10672,480.22728712260897
10673,484.83550232690993
10674,501.7635420139588
10675,491.1500562810188
10676,450.4431222307338
10677,478.06841582771006
10678,497.7921268253505
10679,478.1212002852962
10680,459.05523421941257
10681,478.5811324375426
10682,465.81654371261527
10683,447.2597664452585
10684,497.9898836459973
10685,475.91496398314274
10686,476.17173459962197
10687,458.84542118624927
10688,447.2737251559438
10689,478.9025811588876
10690,456.02637855898155
10691,467.9127329775036
10692,484.97967776494175
10693,475.40925483851487
10694,459.6244601495491
10695,458.00457033055903
10696,479.51391878588703
10697,470.02891893264285
10698,478.8221046218525
10699,441.60967359908625
10700,457.608145752282
10701,475.4081894676179
10702,466.8172039223676
10703,486.3255741664467
10704,457.3764361945416
10705,473.79024008599856
10706,474.877462967822
10707,487.6428354311888
10708,448.94174097177506
10709,498.95812928162974
10710,490.833637239057
10711,464.33542472302565
10712,444.5442409755402
10713,477.03783026942625
10714,482.0363172232801
10715,486.2875095903215
10716,464.7661887410307
10717,487.77839477143516
10718,484.1395494608037
10719,479.90318395233203
10720,443.62761257895465
10721,454.63300208700656
10722,447.85478036598454
10723,450.27504419937765
10724,456.1470156478621
10725,445.12199664027906
10726,457.2663312571479
10727,458.21607847046727
10728,452.21359389928233
10729,448.8604413146873
10730,465.5202273336152
10731,459.50368701125086
10732,456.222035890647
10733,442.2973249431296
10734,453.12632050421604
10735,448.86762680848847
10736,481.06674166991525
10737,452.5276361613565
10738,467.71406694403083
10739,449.75658718586465
10740,496.7857585683623
10741,451.6820084998651
10742,478.11033992392294
10743,503.9093416402713
10744,491.7484517181477
10745,458.897454685378
10746,451.324241052378
10747,463.9345784960474
10748,450.976410987549
10749,471.71070934907243
10750,493.43729697314603
10751,441.7911989386665
10752,450.84748079171845
10753,486.42271800229435
10754,449.61597795068496
10755,462.2930776397712
10756,478.70204759036415
10757,472.23367609133425
10758,485.2628787639022
10759,445.8523122010357
10760,447.06689228777077
10761,472.57565997406004
10762,468.9334609065033
10763,445.74942859432855
10764,445.33874597043
10765,466.28561037252854
10766,463.4351557703854
10767,447.0835565996937
10768,456.0769578074414
10769,495.52490084504416
10770,447.1986353467024
10771,486.7210910240446
10772,448.0364695074457
10773,445.4167735743504
10774,451.0242543285712
10775,495.79289225480534
10776,459.3010043979481
10777,484.58776567701005
10778,458.53095523283747
10779,456.33616487334376
10780,459.3139839616809
10781,459.78874615832456
10782,464.2890101646143
10783,474.112681034859
10784,474.7824971781392
10785,452.5208847639558
10786,482.8054941758487
10787,467.8845427804417
10788,483.51228703422703
10789,484.47449864752815
10790,473.9811651455105
10791,474.69507669899895
10792,481.38426472062366
10793,470.0683572729632
10794,440.42202945828075
10795,455.5874679134842
10796,445.74942859432855
10797,451.3464390868246
10798,486.5508952159576
10799,458.3109701257106
10800,454.7484707034396
10801,449.13359217983196
10802,466.25666385558225
10803,445.07101979404507
10804,455.89573148463376
10805,482.254176605115
10806,460.78657979998303
10807,460.783401947433
10808,460.9493310179965
10809,476.9522598196629
10810,457.762153761542
10811,467.65671259859147
10812,472.92185359088285
10813,489.4776622479073
10814,473.16631192178863
10815,450.4987564168969
10816,474.1873088185404
10817,467.78690514618927
10818,493.89571660277915
10819,444.8617431615525
10820,445.03936126001037
10821,489.70995917451705
10822,453.4203191197569
10823,458.96755101572967
10824,445.1626003800426
10825,455.1292059692215
10826,461.7886085618742
10827,454.2419892655413
10828,446.6609845640062
10829,462.87311779450965
10830,492.0740611112565
10831,440.5188686217855
10832,469.74592553061717
10833,480.45833410358773
10834,452.87702720926876
10835,496.35092982369
10836,491.33014900748753
10837,460.3484604399347
10838,473.2359615828467
10839,471.45334256967516
10840,446.95516076989645
10841,455.5954506331504
10842,504.0669569806733
10843,465.0332835309286
10844,446.8058852208157
10845,464.0942352958915
10846,451.6188462008826
10847,476.6953171553869
10848,461.41136626900806
10849,459.5795135394261
10850,487.44624577299686
10851,439.59448561968077
10852,446.07346252669174
10853,465.22099626807073
10854,454.5842117415595
10855,443.9085752798171
10856,456.5659672220952
10857,449.51700190296765
10858,494.9117384403499
10859,448.70984252057525
10860,470.8852444674339
10861,451.5649071470572
10862,485.1263759329241
10863,456.98453858620286
10864,448.90575780445306
10865,480.73529171940385
10866,436.9926890389542
10867,478.2682969358545
10868,467.8363726907989
10869,474.8411374190996
10870,485.20485800806773
10871,449.0078078951662
10872,446.4669022056777
10873,472.00712301698894
10874,496.6118285277667
10875,472.9470214123654
10876,471.5433791145359
10877,461.8442168139572
10878,451.2467036249097
10879,453.107726411294
10880,450.9763491543071
10881,490.08882926033834
10882,451.6230253280379
10883,463.70877996397695
10884,452.47031586262113
10885,485.8500458448026
10886,477.6875404827716
10887,456.40796630915276
10888,456.4276611595408
10889,483.2707571922279
10890,478.19827731191583
10891,475.8995289020433
10892,473.10541826392034
10893,474.8411374190996
10894,453.61499915504425
10895,455.41551102401263
10896,476.24153279747117
10897,441.5710373990586
10898,446.8058852208157
10899,455.2122675213454
10900,447.06689228777077
10901,486.69106912972774
10902,486.39179826406246
10903,464.5116089135062
10904,453.7269509006769
10905,453.0977456005035
10906,455.20530457666655
10907,497.99157312824786
10908,455.41551102401263
10909,490.52033699209426
10910,488.7247672140385
10911,484.2650534489983
10912,494.83297373183666
10913,440.96962290142625
10914,458.72489699706796
10915,485.6375285321173
10916,441.1669529470724
10917,455.4378373796177
10918,459.29755369211233
10919,452.00665915880205
10920,477.1365363112622
10921,497.0592581896391
10922,489.36720858158276
10923,454.3370228206478
10924,474.24114965892784
10925,445.1212711091547
10926,473.3997627069356
10927,444.8328365274841
10928,478.49628595870064
10929,472.52054415473606
10930,462.5309928524444
10931,446.1376055406977
10932,462.0109783031411
10933,460.4178304194859
10934,482.75035007595335
10935,475.824314954933
10936,488.51612472922596
10937,453.74533141880084
10938,440.2261068419754
10939,471.04102273072965
10940,457.11011181738974
10941,458.86364059340946
10942,464.7661887410307
10943,449.8471304352997
10944,446.50594405406315
10945,486.0082392883141
10946,456.1896250273045
10947,483.0615794646477
10948,488.2406907877701
10949,462.3200222015463
10950,473.286268768215
10951,488.3358794707093
10952,441.2442654028474
10953,479.0422521201006
10954,450.69387737179835
10955,461.0132947347519
10956,463.4389947514395
10957,443.11796810600185
10958,455.2503040383201
10959,492.6074203621249
10960,472.30308573641264
10961,460.14893438481124
10962,479.0202523335683
10963,479.9667315161859
10964,465.539182740124
10965,449.8471304352997
10966,492.2833094627441
10967,475.0380876625235
10968,481.34938625163477
10969,445.9256157093372
10970,492.0811537967629
10971,456.1287816749075
10972,465.2330815428983
10973,485.41906725129246
10974,472.5920459247835
10975,481.099380248117
10976,472.6092292513282
10977,444.40041864344363
10978,494.6073856145143
10979,474.84080086347035
10980,465.15864834686613
10981,448.15773898017363
10982,457.011607050005
10983,478.36287805267784
10984,446.925642905018
10985,469.27129896287545
10986,491.3573967114665
10987,461.8820413978139
10988,464.78343597897583
10989,479.15061270203734
10990,478.597270570142
10991,487.0472340657049
10992,490.8610271578117
10993,456.5642597773683
10994,445.719549008743
10995,494.35198961852234
10996,445.1108764972962
10997,467.6158672666957
10998,497.36971276139957
10999,446.1980450700219
11000,490.2719957659427
11001,475.1080254397361
11002,446.349940775951
11003,451.5090499332719
11004,448.03222066546635
11005,473.7732926102462
11006,478.7232096479534
11007,463.57346704784334
11008,489.9378842755562
11009,453.411091395769
11010,477.2135391393565
11011,450.8630349725575
11012,452.46790251921874
11013,449.32132963056705
11014,446.4123003176698
11015,470.27910947701287
11016,464.888703166646
11017,452.6567176857161
11018,452.058345105612
11019,487.94978508955427
11020,501.29190768508204
11021,473.21265497418125
11022,470.5683782719065
11023,481.4219305809012
11024,445.54990691594776
11025,447.6566502944132
11026,457.4460951839045
11027,469.74644408358097
11028,493.41612761094103
11029,473.87473476307196
11030,445.1108764972962
11031,470.71454728014703
11032,458.1622923396049
11033,461.72542668885325
11034,478.94241661333626
11035,462.39097855559663
11036,462.32913808920847
11037,498.4642495564124
11038,504.0933723734113
11039,475.0730234812902
11040,481.0195101166765
11041,445.5475052725964
11042,482.4632866806757
11043,488.4718190673906
11044,457.764262494807
11045,493.0573143969006
11046,451.53441592300777
11047,464.45785644840566
11048,461.85696933790143
11049,444.0495741949586
11050,461.656902312722
11051,458.8871758330915
11052,442.2771066506931
11053,446.92069777974086
11054,483.0261520158381
11055,480.234178390758
11056,465.446044704568
11057,478.4829756395846
11058,454.83895186379306
11059,483.45841734505177
11060,480.04311728386557
11061,484.79666192662313
11062,458.7752961782331
11063,489.41957380457075
11064,464.2890101646143
11065,487.5103223023446
11066,457.6702491873511
11067,453.23830069747504
11068,445.22244984225506
11069,455.81885049917264
11070,466.4711224169142
11071,478.36287805267784
11072,479.0467494611691
11073,440.93381221726435
11074,492.19363392654907
11075,474.28854116737824
11076,444.74661376221025
11077,490.3322551800619
11078,443.42645585985093
11079,453.01718343775474
11080,454.7730231475517
11081,468.4468216001111
11082,455.73016701817505
11083,479.73046854618093
11084,447.37822420802786
11085,447.34978788811117
11086,462.21061660365314
11087,448.07023852400124
11088,490.0660762723461
11089,473.3852077503311
11090,458.0879066002541
11091,462.54446451924207
11092,460.81198156316907
11093,440.98053102610186
11094,453.8246145847419
11095,456.7314473118807
11096,451.5598843639047
11097,492.73975689001617
11098,477.577172329281
11099,463.3488846918898
11100,444.66892218120023
11101,455.5815353882563
11102,460.4136974378383
11103,457.3619405008098
11104,487.80117309611705
11105,456.26584236468705
11106,494.5356395774997
11107,445.3405506298386
11108,442.38280618339576
11109,475.6055839466623
11110,478.256290423541
11111,489.9154229359515
11112,451.97865782632766
11113,457.4057814756467
11114,448.72477632069956
11115,441.64715618617845
11116,488.12782294348506
11117,481.0084647448977
11118,454.13179345010286
11119,449.3023149560005
11120,459.1687228085666
11121,465.16068662324244
11122,460.67489368661836
11123,448.2828796723453
11124,478.80787142410696
11125,451.9631892406728
11126,460.1054500831696
11127,458.22942857562845
11128,484.22688866376626
11129,491.85750671208893
11130,468.32314382855895
11131,441.51304577163137
11132,455.1386605892692
11133,467.9725589333895
11134,457.47567079263877
11135,453.265985428836
11136,469.43955504681975
11137,478.6409186232751
11138,453.9802187028906
11139,452.2349269760802
11140,452.87702720926876
11141,445.36982907048315
11142,457.1605804446403
11143,449.6207099742682
11144,473.74590626953324
11145,485.20485800806773
11146,452.01505511308994
11147,490.4448653330362
11148,447.1131893470411
11149,460.9552436724593
11150,445.07101979404507
11151,493.2216354672315
11152,488.5636020180134
11153,443.16394215509644
11154,490.42693576005456
11155,477.58586508402493
11156,457.2263730748478
11157,475.3132057362556
11158,458.7457920857396
11159,476.1279534480185
11160,488.8281757659104
11161,482.9301580860427
11162,448.2828796723453
11163,479.0534018465013
11164,441.50331173325725
11165,491.568042357114
11166,498.6124948651931
11167,450.39501681285515
11168,486.0407304080124
11169,500.2973359512995
11170,454.12660882810445
11171,485.35438468903266
11172,453.7968719098782
11173,440.45956382377096
11174,476.7828468169624
11175,486.42271800229435
11176,449.7204618722997
11177,440.7931059697556
11178,453.683605311644
11179,479.53568525686103
11180,474.1136217498299
11181,490.26135330201106
11182,462.25422619230096
11183,466.9570093056067
11184,489.10888375774954
11185,498.81011405780765
11186,452.01762275662185
11187,455.2943039164905
11188,458.35446107879727
11189,457.497279280169
11190,465.39256500717624
11191,496.03975411436414
11192,474.98060841400684
11193,450.4705033430759
11194,446.4010054380541
11195,488.786707739715
